repo_name,documentation_BERTScore_F1,ledge_BERTScore_F1,documentation_ROUGE-L_F1,ledge_ROUGE-L_F1,documentation_BLEU,ledge_BLEU,documentation_Cosine_TFIDF,ledge_Cosine_TFIDF,documentation_Jaccard,ledge_Jaccard
https://github.com/gatsbyjs/gatsby,0.8452322363853455,0.8155980825424194,0.08069440162254135,0.053658284157810175,0.0033428679777514647,0.002063108156219548,0.20627566140474046,0.2766756763238988,0.031173520685168498,0.029903844113993057
https://github.com/mobxjs/mobx,0.7928222596645356,0.785077029466629,0.024930108169820355,0.025113603057882683,0.0018212015577878688,0.002410379108914131,0.1676826961766089,0.21872687347722866,0.022260728532796276,0.02803528852990302
https://github.com/prisma/prisma,0.8547338962554931,0.851553761959076,0.10991366613363318,0.11465487558352698,0.0029423523563222352,0.005643940706668522,0.36844702216545466,0.27869003293253714,0.04592167270248243,0.04210299541492363
https://github.com/vercel/next.js,0.8406359791755676,0.8276236116886139,0.0779498329104654,0.06046641471466454,0.002644450790418927,0.002263687774223091,0.3561595625314405,0.3351756730646436,0.03460521111067495,0.02978358400643775
https://github.com/vercel/turborepo,0.8156795918941497,0.7959974586963654,0.041742078963173244,0.03218174680163567,0.0025074863546436085,0.0025209175061077114,0.21945950361366684,0.29308194742406596,0.02951641357569178,0.032395719415119636
